Energie,Count
729778565.1438557,14
731261659.090748,15
732744753.0376403,20
734227846.9845326,12
735710940.9314249,11
737194034.8783171,15
738677128.8252095,15
740160222.7721018,20
741643316.718994,20
743126410.6658864,19
744609504.6127787,20
746092598.5596709,19
747575692.5065633,16
749058786.4534556,8
750541880.4003478,13
752024974.3472402,13
753508068.2941325,11
754991162.2410247,13
756474256.1879171,16
757957350.1348094,16
759440444.0817016,22
760923538.028594,23
762406631.9754863,18
763889725.9223785,22
765372819.8692709,33
766855913.8161632,35
768339007.7630554,40
769822101.7099478,39
771305195.6568401,9
772788289.6037323,11
774271383.5506247,19
775754477.497517,8
777237571.4444093,17
778720665.3913016,21
780203759.3381939,11
781686853.2850862,12
783169947.2319784,15
784653041.1788708,21
786136135.125763,29
787619229.0726553,23
789102323.0195477,18
790585416.96644,12
792068510.9133322,11
793551604.8602246,12
795034698.8071169,18
796517792.7540091,9
798000886.7009015,22
799483980.6477938,15
800967074.594686,15
802450168.5415784,8
803933262.4884707,19
805416356.4353629,16
806899450.3822553,17
808382544.3291476,11
809865638.2760398,18
811348732.2229322,12
812831826.1698245,15
814314920.1167167,18
815798014.0636091,17
817281108.0105014,14
818764201.9573936,13
820247295.904286,12
821730389.8511783,17
823213483.7980705,16
824696577.7449629,12
826179671.6918552,16
827662765.6387475,14
829145859.5856397,8
830628953.5325321,16
832112047.4794244,14
833595141.4263166,17
835078235.373209,16
836561329.3201013,13
838044423.2669935,13
839527517.2138859,20
841010611.1607782,20
842493705.1076704,14
843976799.0545628,16
845459893.0014551,16
846942986.9483473,15
848426080.8952397,16
849909174.842132,17
851392268.7890242,17
852875362.7359166,16
854358456.6828089,17
855841550.6297011,14
857324644.5765935,11
858807738.5234858,18
860290832.470378,14
861773926.4172704,18
863257020.3641627,15
864740114.311055,11
866223208.2579473,17
867706302.2048396,12
869189396.1517318,13
870672490.0986241,14
872155584.0455165,22
873638677.9924088,13
875121771.939301,9
876604865.8861934,14
878087959.8330857,8
879571053.7799779,8
881054147.7268703,13
882537241.6737626,13
884020335.6206548,12
885503429.5675472,17
886986523.5144395,15
888469617.4613317,13
889952711.4082241,12
891435805.3551164,22
892918899.3020086,18
894401993.248901,9
895885087.1957933,10
897368181.1426855,9
898851275.0895779,14
900334369.0364702,11
901817462.9833624,19
903300556.9302548,21
904783650.8771471,12
906266744.8240393,16
907749838.7709317,11
909232932.717824,20
910716026.6647162,14
912199120.6116086,14
913682214.5585009,19
915165308.5053931,8
916648402.4522854,13
918131496.3991778,14
919614590.34607,18
921097684.2929623,14
922580778.2398547,12
924063872.186747,8
925546966.1336392,9
927030060.0805316,20
928513154.0274239,11
929996247.9743161,14
931479341.9212085,20
932962435.8681008,28
934445529.814993,23
935928623.7618854,26
937411717.7087777,15
938894811.6556699,11
940377905.6025623,13
941860999.5494546,10
943344093.4963468,18
944827187.4432392,16
946310281.3901315,11
947793375.3370237,17
949276469.2839161,13
950759563.2308084,12
952242657.1777006,9
953725751.124593,12
955208845.0714853,10
956691939.0183775,13
958175032.9652699,12
959658126.9121622,9
961141220.8590544,8
962624314.8059467,13
964107408.7528391,9
965590502.6997313,16
967073596.6466236,11
968556690.593516,11
970039784.5404083,9
971522878.4873005,16
973005972.4341929,9
974489066.3810852,12
975972160.3279774,10
977455254.2748698,8
978938348.2217621,10
980421442.1686543,7
981904536.1155467,7
983387630.062439,12
984870724.0093312,9
986353817.9562236,13
987836911.9031159,12
989320005.8500081,7
990803099.7969005,13
992286193.7437928,11
993769287.690685,7
995252381.6375774,8
996735475.5844697,7
998218569.5313619,12
999701663.4782543,14
1001184757.4251466,11
1002667851.3720388,15
1004150945.3189311,16
1005634039.2658235,10
1007117133.2127157,14
1008600227.159608,8
1010083321.1065004,9
1011566415.0533926,10
1013049509.0002849,13
1014532602.9471773,17
1016015696.8940696,5
1017498790.8409618,17
1018981884.7878542,16
1020464978.7347465,8
1021948072.6816387,12
1023431166.6285311,6
1024914260.5754234,11
1026397354.5223156,11
1027880448.469208,6
1029363542.4161003,4
1030846636.3629925,6
1032329730.3098849,4
1033812824.2567772,12
1035295918.2036694,8
1036779012.1505618,9
1038262106.0974541,11
1039745200.0443463,11
1041228293.9912387,15
1042711387.938131,7
1044194481.8850232,9
1045677575.8319156,9
1047160669.7788079,10
1048643763.7257001,11
1050126857.6725924,9
1051609951.6194848,10
1053093045.566377,9
1054576139.5132693,15
1056059233.4601617,7
1057542327.407054,11
1059025421.3539462,10
1060508515.3008386,9
1061991609.2477309,11
1063474703.1946231,7
1064957797.1415155,5
1066440891.0884078,9
1067923985.0353,10
1069407078.9821924,13
1070890172.9290847,9
1072373266.875977,9
1073856360.8228693,9
1075339454.7697616,13
1076822548.7166538,16
1078305642.663546,12
1079788736.6104383,10
1081271830.5573308,7
1082754924.504223,9
1084238018.4511154,7
1085721112.3980076,13
1087204206.3449,7
1088687300.2917922,12
1090170394.2386847,13
1091653488.185577,9
1093136582.1324692,12
1094619676.0793614,14
1096102770.0262537,8
1097585863.973146,4
1099068957.9200385,9
1100552051.8669307,8
1102035145.813823,13
1103518239.7607152,12
1105001333.7076075,8
1106484427.6544998,8
1107967521.6013923,8
1109450615.5482845,10
1110933709.4951768,5
1112416803.442069,8
1113899897.3889613,16
1115382991.3358536,21
1116866085.2827458,43
1118349179.2296383,65
1119832273.1765306,58
1121315367.1234229,57
1122798461.0703151,42
1124281555.0172074,12
1125764648.9640996,4
1127247742.9109921,6
1128730836.8578844,4
1130213930.8047767,7
1131697024.751669,7
1133180118.6985612,7
1134663212.6454535,8
1136146306.592346,10
1137629400.5392382,8
1139112494.4861305,5
1140595588.4330227,6
1142078682.379915,10
1143561776.3268073,2
1145044870.2736998,13
1146527964.220592,8
1148011058.1674843,11
1149494152.1143765,9
1150977246.0612688,20
1152460340.008161,9
1153943433.9550536,16
1155426527.9019458,14
1156909621.848838,9
1158392715.7957304,5
1159875809.7426226,8
1161358903.6895149,18
1162841997.6364071,13
1164325091.5832996,7
1165808185.530192,4
1167291279.4770842,10
1168774373.4239764,15
1170257467.3708687,5
1171740561.317761,11
1173223655.2646534,6
1174706749.2115457,5
1176189843.158438,5
1177672937.1053302,6
1179156031.0522225,5
1180639124.9991148,8
1182122218.9460073,7
1183605312.8928995,4
1185088406.8397918,10
1186571500.786684,7
1188054594.7335763,6
1189537688.6804686,8
1191020782.627361,1
1192503876.5742533,8
1193986970.5211456,5
1195470064.4680378,6
1196953158.41493,7
1198436252.3618224,3
1199919346.3087149,9
1201402440.2556071,7
1202885534.2024994,5
1204368628.1493917,11
1205851722.096284,8
1207334816.0431762,5
1208817909.9900684,11
1210301003.936961,5
1211784097.8838532,4
1213267191.8307455,8
1214750285.7776377,11
1216233379.72453,7
1217716473.6714222,13
1219199567.6183147,8
1220682661.565207,3
1222165755.5120993,8
1223648849.4589915,8
1225131943.4058838,8
1226615037.352776,5
1228098131.2996686,7
1229581225.2465608,7
1231064319.193453,8
1232547413.1403453,12
1234030507.0872376,15
1235513601.0341299,16
1236996694.9810224,22
1238479788.9279146,25
1239962882.874807,27
1241445976.8216991,11
1242929070.7685914,4
1244412164.7154837,6
1245895258.6623762,5
1247378352.6092684,6
1248861446.5561607,6
1250344540.503053,6
1251827634.4499452,6
1253310728.3968375,9
1254793822.3437297,5
1256276916.2906222,12
1257760010.2375145,7
1259243104.1844068,6
1260726198.131299,4
1262209292.0781913,13
1263692386.0250835,4
1265175479.971976,9
1266658573.9188683,4
1268141667.8657606,3
1269624761.8126528,6
1271107855.759545,7
1272590949.7064373,9
1274074043.6533298,4
1275557137.600222,9
1277040231.5471144,13
1278523325.4940066,9
1280006419.440899,14
1281489513.3877912,18
1282972607.3346837,7
1284455701.281576,12
1285938795.2284682,5
1287421889.1753604,5
1288904983.1222527,4
1290388077.069145,1
1291871171.0160375,3
1293354264.9629297,8
1294837358.909822,2
1296320452.8567142,9
1297803546.8036065,3
1299286640.7504988,5
1300769734.697391,12
1302252828.6442835,6
1303735922.5911758,9
1305219016.538068,2
1306702110.4849603,6
1308185204.4318526,5
1309668298.3787448,4
1311151392.3256373,5
1312634486.2725296,3
1314117580.2194219,9
1315600674.1663141,5
1317083768.1132064,8
1318566862.0600986,2
1320049956.0069911,5
1321533049.9538834,5
1323016143.9007757,6
1324499237.847668,7
1325982331.7945602,4
1327465425.7414525,3
1328948519.688345,5
1330431613.6352372,5
1331914707.5821295,5
1333397801.5290217,6
1334880895.475914,5
1336363989.4228063,6
1337847083.3696988,3
1339330177.316591,9
1340813271.2634833,8
1342296365.2103755,1
1343779459.1572678,2
1345262553.10416,4
1346745647.0510523,7
1348228740.9979448,6
1349711834.944837,8
1351194928.8917294,3
1352678022.8386216,1
1354161116.7855139,5
1355644210.7324061,4
1357127304.6792986,3
1358610398.626191,2
1360093492.5730832,5
1361576586.5199754,6
1363059680.4668677,3
1364542774.41376,6
1366025868.3606524,2
1367508962.3075447,4
1368992056.254437,5
1370475150.2013292,3
1371958244.1482215,3
1373441338.0951138,10
1374924432.0420063,7
1376407525.9888985,16
1377890619.9357908,13
1379373713.882683,16
1380856807.8295753,9
1382339901.7764676,7
1383822995.7233598,10
1385306089.6702523,7
1386789183.6171446,8
1388272277.5640368,6
1389755371.510929,8
1391238465.4578214,8
1392721559.4047136,6
1394204653.3516061,3
1395687747.2984984,5
1397170841.2453907,7
1398653935.192283,15
1400137029.1391752,7
1401620123.0860674,8
1403103217.03296,13
1404586310.9798522,13
1406069404.9267445,12
1407552498.8736367,7
1409035592.820529,12
1410518686.7674212,15
1412001780.7143137,4
1413484874.661206,4
1414967968.6080983,6
1416451062.5549905,8
1417934156.5018828,6
1419417250.448775,5
1420900344.3956676,2
1422383438.3425598,7
1423866532.289452,3
1425349626.2363443,5
1426832720.1832366,5
1428315814.1301289,8
1429798908.0770211,6
1431282002.0239136,2
1432765095.970806,4
1434248189.9176981,6
1435731283.8645904,4
1437214377.8114827,3
1438697471.758375,3
1440180565.7052674,1
1441663659.6521597,5
1443146753.599052,5
1444629847.5459442,2
1446112941.4928365,13
1447596035.4397287,2
1449079129.3866212,9
1450562223.3335135,4
1452045317.2804058,6
1453528411.227298,3
1455011505.1741903,7
1456494599.1210825,1
1457977693.067975,7
1459460787.0148673,3
1460943880.9617596,4
1462426974.9086518,7
1463910068.855544,5
1465393162.8024364,8
1466876256.7493289,10
1468359350.696221,7
1469842444.6431134,7
1471325538.5900056,6
1472808632.536898,7
1474291726.4837902,2
1475774820.4306824,7
1477257914.377575,2
1478741008.3244672,3
1480224102.2713594,3
1481707196.2182517,3
1483190290.165144,3
1484673384.1120362,4
1486156478.0589287,10
1487639572.005821,7
1489122665.9527133,8
1490605759.8996055,5
1492088853.8464978,11
1493571947.79339,6
1495055041.7402825,2
1496538135.6871748,3
1498021229.634067,5
1499504323.5809593,4
1500987417.5278516,9
1502470511.4747438,3
1503953605.4216363,7
1505436699.3685286,15
1506919793.3154209,7
1508402887.2623131,6
1509885981.2092054,6
1511369075.1560977,10
1512852169.1029902,7
1514335263.0498824,1
1515818356.9967747,0
1517301450.943667,0
