Energie,Count
729778565.1438557,24
731261659.090748,23
732744753.0376403,23
734227846.9845326,23
735710940.9314249,16
737194034.8783171,15
738677128.8252095,17
740160222.7721018,20
741643316.718994,27
743126410.6658864,19
744609504.6127787,26
746092598.5596709,15
747575692.5065633,19
749058786.4534556,20
750541880.4003478,20
752024974.3472402,18
753508068.2941325,22
754991162.2410247,22
756474256.1879171,22
757957350.1348094,16
759440444.0817016,20
760923538.028594,23
762406631.9754863,23
763889725.9223785,17
765372819.8692709,48
766855913.8161632,63
768339007.7630554,73
769822101.7099478,27
771305195.6568401,20
772788289.6037323,20
774271383.5506247,18
775754477.497517,16
777237571.4444093,22
778720665.3913016,17
780203759.3381939,18
781686853.2850862,21
783169947.2319784,21
784653041.1788708,23
786136135.125763,27
787619229.0726553,17
789102323.0195477,14
790585416.96644,11
792068510.9133322,20
793551604.8602246,22
795034698.8071169,17
796517792.7540091,17
798000886.7009015,13
799483980.6477938,13
800967074.594686,9
802450168.5415784,21
803933262.4884707,29
805416356.4353629,31
806899450.3822553,46
808382544.3291476,22
809865638.2760398,18
811348732.2229322,12
812831826.1698245,22
814314920.1167167,20
815798014.0636091,14
817281108.0105014,12
818764201.9573936,23
820247295.904286,25
821730389.8511783,22
823213483.7980705,14
824696577.7449629,19
826179671.6918552,15
827662765.6387475,23
829145859.5856397,18
830628953.5325321,13
832112047.4794244,18
833595141.4263166,18
835078235.373209,17
836561329.3201013,20
838044423.2669935,12
839527517.2138859,16
841010611.1607782,27
842493705.1076704,18
843976799.0545628,12
845459893.0014551,13
846942986.9483473,12
848426080.8952397,12
849909174.842132,18
851392268.7890242,20
852875362.7359166,15
854358456.6828089,19
855841550.6297011,12
857324644.5765935,12
858807738.5234858,15
860290832.470378,20
861773926.4172704,21
863257020.3641627,24
864740114.311055,15
866223208.2579473,19
867706302.2048396,19
869189396.1517318,17
870672490.0986241,23
872155584.0455165,17
873638677.9924088,17
875121771.939301,17
876604865.8861934,16
878087959.8330857,21
879571053.7799779,28
881054147.7268703,24
882537241.6737626,13
884020335.6206548,21
885503429.5675472,27
886986523.5144395,24
888469617.4613317,22
889952711.4082241,19
891435805.3551164,16
892918899.3020086,20
894401993.248901,16
895885087.1957933,18
897368181.1426855,15
898851275.0895779,17
900334369.0364702,15
901817462.9833624,26
903300556.9302548,18
904783650.8771471,15
906266744.8240393,15
907749838.7709317,25
909232932.717824,16
910716026.6647162,17
912199120.6116086,17
913682214.5585009,18
915165308.5053931,15
916648402.4522854,11
918131496.3991778,14
919614590.34607,12
921097684.2929623,22
922580778.2398547,16
924063872.186747,19
925546966.1336392,15
927030060.0805316,15
928513154.0274239,18
929996247.9743161,26
931479341.9212085,20
932962435.8681008,37
934445529.814993,34
935928623.7618854,37
937411717.7087777,24
938894811.6556699,13
940377905.6025623,19
941860999.5494546,12
943344093.4963468,12
944827187.4432392,14
946310281.3901315,15
947793375.3370237,19
949276469.2839161,16
950759563.2308084,18
952242657.1777006,18
953725751.124593,11
955208845.0714853,21
956691939.0183775,8
958175032.9652699,11
959658126.9121622,12
961141220.8590544,11
962624314.8059467,13
964107408.7528391,17
965590502.6997313,14
967073596.6466236,18
968556690.593516,15
970039784.5404083,16
971522878.4873005,16
973005972.4341929,14
974489066.3810852,10
975972160.3279774,15
977455254.2748698,14
978938348.2217621,9
980421442.1686543,16
981904536.1155467,10
983387630.062439,22
984870724.0093312,19
986353817.9562236,12
987836911.9031159,5
989320005.8500081,14
990803099.7969005,17
992286193.7437928,16
993769287.690685,14
995252381.6375774,22
996735475.5844697,11
998218569.5313619,16
999701663.4782543,22
1001184757.4251466,25
1002667851.3720388,21
1004150945.3189311,17
1005634039.2658235,9
1007117133.2127157,8
1008600227.159608,13
1010083321.1065004,17
1011566415.0533926,10
1013049509.0002849,9
1014532602.9471773,9
1016015696.8940696,17
1017498790.8409618,7
1018981884.7878542,14
1020464978.7347465,13
1021948072.6816387,10
1023431166.6285311,15
1024914260.5754234,13
1026397354.5223156,9
1027880448.469208,8
1029363542.4161003,8
1030846636.3629925,9
1032329730.3098849,8
1033812824.2567772,17
1035295918.2036694,17
1036779012.1505618,6
1038262106.0974541,7
1039745200.0443463,9
1041228293.9912387,13
1042711387.938131,20
1044194481.8850232,19
1045677575.8319156,12
1047160669.7788079,8
1048643763.7257001,11
1050126857.6725924,9
1051609951.6194848,11
1053093045.566377,13
1054576139.5132693,12
1056059233.4601617,14
1057542327.407054,12
1059025421.3539462,13
1060508515.3008386,11
1061991609.2477309,9
1063474703.1946231,11
1064957797.1415155,13
1066440891.0884078,13
1067923985.0353,15
1069407078.9821924,21
1070890172.9290847,8
1072373266.875977,16
1073856360.8228693,16
1075339454.7697616,11
1076822548.7166538,11
1078305642.663546,12
1079788736.6104383,9
1081271830.5573308,7
1082754924.504223,10
1084238018.4511154,7
1085721112.3980076,10
1087204206.3449,9
1088687300.2917922,10
1090170394.2386847,12
1091653488.185577,15
1093136582.1324692,13
1094619676.0793614,14
1096102770.0262537,18
1097585863.973146,10
1099068957.9200385,13
1100552051.8669307,8
1102035145.813823,17
1103518239.7607152,9
1105001333.7076075,11
1106484427.6544998,8
1107967521.6013923,13
1109450615.5482845,9
1110933709.4951768,11
1112416803.442069,16
1113899897.3889613,12
1115382991.3358536,30
1116866085.2827458,50
1118349179.2296383,61
1119832273.1765306,96
1121315367.1234229,73
1122798461.0703151,58
1124281555.0172074,22
1125764648.9640996,9
1127247742.9109921,9
1128730836.8578844,12
1130213930.8047767,13
1131697024.751669,13
1133180118.6985612,8
1134663212.6454535,7
1136146306.592346,12
1137629400.5392382,15
1139112494.4861305,8
1140595588.4330227,10
1142078682.379915,15
1143561776.3268073,8
1145044870.2736998,9
1146527964.220592,6
1148011058.1674843,10
1149494152.1143765,12
1150977246.0612688,10
1152460340.008161,13
1153943433.9550536,19
1155426527.9019458,15
1156909621.848838,18
1158392715.7957304,11
1159875809.7426226,10
1161358903.6895149,8
1162841997.6364071,9
1164325091.5832996,8
1165808185.530192,11
1167291279.4770842,10
1168774373.4239764,8
1170257467.3708687,12
1171740561.317761,10
1173223655.2646534,11
1174706749.2115457,13
1176189843.158438,13
1177672937.1053302,11
1179156031.0522225,14
1180639124.9991148,10
1182122218.9460073,16
1183605312.8928995,11
1185088406.8397918,8
1186571500.786684,8
1188054594.7335763,6
1189537688.6804686,9
1191020782.627361,9
1192503876.5742533,9
1193986970.5211456,6
1195470064.4680378,7
1196953158.41493,7
1198436252.3618224,5
1199919346.3087149,7
1201402440.2556071,10
1202885534.2024994,6
1204368628.1493917,9
1205851722.096284,10
1207334816.0431762,13
1208817909.9900684,13
1210301003.936961,7
1211784097.8838532,7
1213267191.8307455,5
1214750285.7776377,9
1216233379.72453,6
1217716473.6714222,6
1219199567.6183147,5
1220682661.565207,9
1222165755.5120993,9
1223648849.4589915,6
1225131943.4058838,6
1226615037.352776,11
1228098131.2996686,13
1229581225.2465608,7
1231064319.193453,7
1232547413.1403453,20
1234030507.0872376,23
1235513601.0341299,26
1236996694.9810224,30
1238479788.9279146,25
1239962882.874807,26
1241445976.8216991,21
1242929070.7685914,9
1244412164.7154837,2
1245895258.6623762,13
1247378352.6092684,6
1248861446.5561607,2
1250344540.503053,10
1251827634.4499452,10
1253310728.3968375,9
1254793822.3437297,7
1256276916.2906222,7
1257760010.2375145,5
1259243104.1844068,4
1260726198.131299,5
1262209292.0781913,7
1263692386.0250835,5
1265175479.971976,9
1266658573.9188683,3
1268141667.8657606,3
1269624761.8126528,11
1271107855.759545,6
1272590949.7064373,2
1274074043.6533298,8
1275557137.600222,8
1277040231.5471144,11
1278523325.4940066,8
1280006419.440899,13
1281489513.3877912,11
1282972607.3346837,8
1284455701.281576,7
1285938795.2284682,13
1287421889.1753604,3
1288904983.1222527,6
1290388077.069145,5
1291871171.0160375,7
1293354264.9629297,7
1294837358.909822,8
1296320452.8567142,5
1297803546.8036065,8
1299286640.7504988,6
1300769734.697391,5
1302252828.6442835,7
1303735922.5911758,6
1305219016.538068,8
1306702110.4849603,9
1308185204.4318526,11
1309668298.3787448,7
1311151392.3256373,8
1312634486.2725296,3
1314117580.2194219,7
1315600674.1663141,8
1317083768.1132064,4
1318566862.0600986,8
1320049956.0069911,5
1321533049.9538834,2
1323016143.9007757,9
1324499237.847668,8
1325982331.7945602,5
1327465425.7414525,11
1328948519.688345,7
1330431613.6352372,7
1331914707.5821295,6
1333397801.5290217,8
1334880895.475914,8
1336363989.4228063,2
1337847083.3696988,5
1339330177.316591,7
1340813271.2634833,7
1342296365.2103755,9
1343779459.1572678,9
1345262553.10416,5
1346745647.0510523,7
1348228740.9979448,7
1349711834.944837,4
1351194928.8917294,11
1352678022.8386216,6
1354161116.7855139,5
1355644210.7324061,7
1357127304.6792986,6
1358610398.626191,8
1360093492.5730832,6
1361576586.5199754,8
1363059680.4668677,10
1364542774.41376,6
1366025868.3606524,9
1367508962.3075447,9
1368992056.254437,7
1370475150.2013292,13
1371958244.1482215,12
1373441338.0951138,14
1374924432.0420063,22
1376407525.9888985,20
1377890619.9357908,29
1379373713.882683,22
1380856807.8295753,15
1382339901.7764676,13
1383822995.7233598,8
1385306089.6702523,10
1386789183.6171446,13
1388272277.5640368,10
1389755371.510929,12
1391238465.4578214,7
1392721559.4047136,8
1394204653.3516061,9
1395687747.2984984,4
1397170841.2453907,11
1398653935.192283,9
1400137029.1391752,14
1401620123.0860674,13
1403103217.03296,15
1404586310.9798522,13
1406069404.9267445,9
1407552498.8736367,11
1409035592.820529,14
1410518686.7674212,14
1412001780.7143137,7
1413484874.661206,15
1414967968.6080983,7
1416451062.5549905,5
1417934156.5018828,8
1419417250.448775,8
1420900344.3956676,9
1422383438.3425598,7
1423866532.289452,4
1425349626.2363443,5
1426832720.1832366,3
1428315814.1301289,9
1429798908.0770211,5
1431282002.0239136,9
1432765095.970806,7
1434248189.9176981,4
1435731283.8645904,4
1437214377.8114827,5
1438697471.758375,3
1440180565.7052674,8
1441663659.6521597,8
1443146753.599052,6
1444629847.5459442,6
1446112941.4928365,6
1447596035.4397287,10
1449079129.3866212,4
1450562223.3335135,9
1452045317.2804058,9
1453528411.227298,5
1455011505.1741903,6
1456494599.1210825,13
1457977693.067975,6
1459460787.0148673,5
1460943880.9617596,13
1462426974.9086518,13
1463910068.855544,7
1465393162.8024364,12
1466876256.7493289,4
1468359350.696221,4
1469842444.6431134,9
1471325538.5900056,5
1472808632.536898,7
1474291726.4837902,10
1475774820.4306824,6
1477257914.377575,5
1478741008.3244672,6
1480224102.2713594,6
1481707196.2182517,7
1483190290.165144,10
1484673384.1120362,6
1486156478.0589287,5
1487639572.005821,7
1489122665.9527133,5
1490605759.8996055,9
1492088853.8464978,6
1493571947.79339,3
1495055041.7402825,4
1496538135.6871748,7
1498021229.634067,5
1499504323.5809593,4
1500987417.5278516,8
1502470511.4747438,7
1503953605.4216363,7
1505436699.3685286,9
1506919793.3154209,13
1508402887.2623131,13
1509885981.2092054,12
1511369075.1560977,16
1512852169.1029902,8
1514335263.0498824,0
1515818356.9967747,0
1517301450.943667,0
