Energie,Count
1176189843.158438,6
1177672937.1053302,5
1179156031.0522225,1
1180639124.9991148,4
1182122218.9460073,3
1183605312.8928995,7
1185088406.8397918,4
1186571500.786684,3
1188054594.7335763,1
1189537688.6804686,2
1191020782.627361,4
1192503876.5742533,4
1193986970.5211456,7
1195470064.4680378,4
1196953158.41493,1
1198436252.3618224,4
1199919346.3087149,5
1201402440.2556071,5
1202885534.2024994,2
1204368628.1493917,4
1205851722.096284,4
1207334816.0431762,2
1208817909.9900684,3
1210301003.936961,1
1211784097.8838532,6
1213267191.8307455,1
1214750285.7776377,4
1216233379.72453,5
1217716473.6714222,3
1219199567.6183147,3
1220682661.565207,2
1222165755.5120993,2
1223648849.4589915,6
1225131943.4058838,3
1226615037.352776,1
1228098131.2996686,6
1229581225.2465608,2
1231064319.193453,9
1232547413.1403453,4
1234030507.0872376,3
1235513601.0341299,3
1236996694.9810224,6
1238479788.9279146,4
1239962882.874807,2
1241445976.8216991,9
1242929070.7685914,5
1244412164.7154837,2
1245895258.6623762,7
1247378352.6092684,6
1248861446.5561607,6
1250344540.503053,1
1251827634.4499452,2
1253310728.3968375,1
1254793822.3437297,3
1256276916.2906222,1
1257760010.2375145,3
1259243104.1844068,4
1260726198.131299,2
1262209292.0781913,2
1263692386.0250835,0
1265175479.971976,3
1266658573.9188683,2
1268141667.8657606,3
1269624761.8126528,4
1271107855.759545,3
1272590949.7064373,1
1274074043.6533298,4
1275557137.600222,1
1277040231.5471144,1
1278523325.4940066,3
1280006419.440899,1
1281489513.3877912,3
1282972607.3346837,1
1284455701.281576,2
1285938795.2284682,2
1287421889.1753604,1
1288904983.1222527,1
1290388077.069145,2
1291871171.0160375,3
1293354264.9629297,1
1294837358.909822,0
1296320452.8567142,1
1297803546.8036065,1
1299286640.7504988,3
1300769734.697391,5
1302252828.6442835,4
1303735922.5911758,1
1305219016.538068,1
1306702110.4849603,2
1308185204.4318526,2
1309668298.3787448,0
1311151392.3256373,3
1312634486.2725296,3
1314117580.2194219,1
1315600674.1663141,3
1317083768.1132064,0
1318566862.0600986,0
1320049956.0069911,1
1321533049.9538834,0
1323016143.9007757,2
1324499237.847668,3
1325982331.7945602,1
1327465425.7414525,3
1328948519.688345,2
1330431613.6352372,1
1331914707.5821295,3
1333397801.5290217,4
1334880895.475914,4
1336363989.4228063,4
1337847083.3696988,1
1339330177.316591,2
1340813271.2634833,3
1342296365.2103755,1
1343779459.1572678,1
1345262553.10416,1
1346745647.0510523,1
1348228740.9979448,1
1349711834.944837,3
1351194928.8917294,2
1352678022.8386216,2
1354161116.7855139,4
1355644210.7324061,2
1357127304.6792986,1
1358610398.626191,2
1360093492.5730832,2
1361576586.5199754,0
1363059680.4668677,1
1364542774.41376,1
1366025868.3606524,0
1367508962.3075447,3
1368992056.254437,2
1370475150.2013292,1
1371958244.1482215,3
1373441338.0951138,4
1374924432.0420063,2
1376407525.9888985,4
1377890619.9357908,2
1379373713.882683,0
1380856807.8295753,1
1382339901.7764676,2
1383822995.7233598,3
1385306089.6702523,1
1386789183.6171446,0
1388272277.5640368,2
1389755371.510929,1
1391238465.4578214,1
1392721559.4047136,3
1394204653.3516061,0
1395687747.2984984,2
1397170841.2453907,2
1398653935.192283,1
1400137029.1391752,1
1401620123.0860674,0
1403103217.03296,2
1404586310.9798522,1
1406069404.9267445,1
1407552498.8736367,4
1409035592.820529,1
1410518686.7674212,2
1412001780.7143137,0
1413484874.661206,6
1414967968.6080983,1
1416451062.5549905,1
1417934156.5018828,1
1419417250.448775,1
1420900344.3956676,0
1422383438.3425598,1
1423866532.289452,1
1425349626.2363443,2
1426832720.1832366,0
1428315814.1301289,0
1429798908.0770211,1
1431282002.0239136,3
1432765095.970806,0
1434248189.9176981,1
1435731283.8645904,2
1437214377.8114827,1
1438697471.758375,2
1440180565.7052674,1
1441663659.6521597,3
1443146753.599052,0
1444629847.5459442,2
1446112941.4928365,3
1447596035.4397287,1
1449079129.3866212,0
1450562223.3335135,1
1452045317.2804058,3
1453528411.227298,2
1455011505.1741903,5
1456494599.1210825,6
1457977693.067975,13
1459460787.0148673,15
1460943880.9617596,23
1462426974.9086518,19
1463910068.855544,14
1465393162.8024364,7
1466876256.7493289,1
1468359350.696221,2
1469842444.6431134,0
1471325538.5900056,0
1472808632.536898,0
1474291726.4837902,0
1475774820.4306824,0
1477257914.377575,1
1478741008.3244672,0
1480224102.2713594,1
1481707196.2182517,0
1483190290.165144,1
1484673384.1120362,2
1486156478.0589287,0
1487639572.005821,3
1489122665.9527133,1
1490605759.8996055,1
1492088853.8464978,1
1493571947.79339,1
1495055041.7402825,0
1496538135.6871748,1
1498021229.634067,0
1499504323.5809593,0
1500987417.5278516,1
1502470511.4747438,2
1503953605.4216363,0
1505436699.3685286,0
1506919793.3154209,1
1508402887.2623131,2
1509885981.2092054,1
1511369075.1560977,1
1512852169.1029902,1
1514335263.0498824,0
1515818356.9967747,0
1517301450.943667,0
