Energie,Count
1256276916.2906222,243
1257760010.2375145,241
1259243104.1844068,231
1260726198.131299,228
1262209292.0781913,247
1263692386.0250835,242
1265175479.971976,226
1266658573.9188683,221
1268141667.8657606,255
1269624761.8126528,263
1271107855.759545,255
1272590949.7064373,251
1274074043.6533298,255
1275557137.600222,259
1277040231.5471144,307
1278523325.4940066,394
1280006419.440899,433
1281489513.3877912,422
1282972607.3346837,387
1284455701.281576,338
1285938795.2284682,221
1287421889.1753604,257
1288904983.1222527,229
1290388077.069145,225
1291871171.0160375,225
1293354264.9629297,224
1294837358.909822,253
1296320452.8567142,232
1297803546.8036065,221
1299286640.7504988,253
1300769734.697391,220
1302252828.6442835,221
1303735922.5911758,234
1305219016.538068,211
1306702110.4849603,213
1308185204.4318526,241
1309668298.3787448,207
1311151392.3256373,212
1312634486.2725296,207
1314117580.2194219,224
1315600674.1663141,227
1317083768.1132064,217
1318566862.0600986,239
1320049956.0069911,235
1321533049.9538834,205
1323016143.9007757,201
1324499237.847668,222
1325982331.7945602,214
1327465425.7414525,210
1328948519.688345,244
1330431613.6352372,212
1331914707.5821295,248
1333397801.5290217,228
1334880895.475914,219
1336363989.4228063,241
1337847083.3696988,210
1339330177.316591,182
1340813271.2634833,231
1342296365.2103755,223
1343779459.1572678,202
1345262553.10416,205
1346745647.0510523,203
1348228740.9979448,209
1349711834.944837,197
1351194928.8917294,212
1352678022.8386216,215
1354161116.7855139,206
1355644210.7324061,191
1357127304.6792986,225
1358610398.626191,206
1360093492.5730832,205
1361576586.5199754,202
1363059680.4668677,220
1364542774.41376,235
1366025868.3606524,222
1367508962.3075447,201
1368992056.254437,241
1370475150.2013292,277
1371958244.1482215,316
1373441338.0951138,475
1374924432.0420063,562
1376407525.9888985,644
1377890619.9357908,705
1379373713.882683,607
1380856807.8295753,567
1382339901.7764676,342
1383822995.7233598,303
1385306089.6702523,321
1386789183.6171446,297
1388272277.5640368,274
1389755371.510929,246
1391238465.4578214,196
1392721559.4047136,198
1394204653.3516061,210
1395687747.2984984,228
1397170841.2453907,272
1398653935.192283,332
1400137029.1391752,354
1401620123.0860674,384
1403103217.03296,503
1404586310.9798522,507
1406069404.9267445,473
1407552498.8736367,486
1409035592.820529,437
1410518686.7674212,468
1412001780.7143137,290
1413484874.661206,200
1414967968.6080983,230
1416451062.5549905,205
1417934156.5018828,211
1419417250.448775,212
1420900344.3956676,234
1422383438.3425598,239
1423866532.289452,225
1425349626.2363443,232
1426832720.1832366,231
1428315814.1301289,235
1429798908.0770211,203
1431282002.0239136,236
1432765095.970806,216
1434248189.9176981,205
1435731283.8645904,197
1437214377.8114827,216
1438697471.758375,257
1440180565.7052674,188
1441663659.6521597,219
1443146753.599052,203
1444629847.5459442,215
1446112941.4928365,230
1447596035.4397287,203
1449079129.3866212,217
1450562223.3335135,221
1452045317.2804058,246
1453528411.227298,248
1455011505.1741903,232
1456494599.1210825,280
1457977693.067975,279
1459460787.0148673,281
1460943880.9617596,328
1462426974.9086518,297
1463910068.855544,271
1465393162.8024364,223
1466876256.7493289,225
1468359350.696221,215
1469842444.6431134,225
1471325538.5900056,247
1472808632.536898,223
1474291726.4837902,241
1475774820.4306824,247
1477257914.377575,219
1478741008.3244672,259
1480224102.2713594,250
1481707196.2182517,253
1483190290.165144,225
1484673384.1120362,248
1486156478.0589287,250
1487639572.005821,208
1489122665.9527133,233
1490605759.8996055,240
1492088853.8464978,226
